Page,Line,Phrase,Keyword,"Keyword Translation","Target Text","Target Modern","Target English","Target Comments","Gloss Text","Gloss English","Gloss Comments","Modern Speech","Modern Speech Comments","Audio Clip Name","Audio Start Time","Audio End Time","Video Clip Name","Video Start Time","Video End Time","Image Name",Speakers,Dialects,Semantics,Syntaxes,Stems,"Cognate Comments","Cognate Form","Cognate Translations","Cognate Sources","Cognate Languages"
103,19,1,,,pito‘säwá‘,,,,"he walked in",,,,,.mp3,,,.mp4,,,michelson01_03.jpg,,,,,,,,,,
103,20,1,,," ‘Amé‘kwa‘",,,,beaver,,,,,.mp3,,,.mp4,,,michelson01_03.jpg,,,,,,,,,,
104,1,1,,,pändikī‘satᵃ‘,,,,"he ran in",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,2,1,,,nōndä́‘satᵃ‘,,,,"he ran out",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,3,1,,,tcä́tcā‘kwa‘,,,,crane,,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,4,1,,,wâpÁñgya‘,,,,"white swan",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,5,1,,,nṓ‘sa‘,,,,"my father",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,6,1,,,níñgya‘,,,,"my mother",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,7,1,,,nísä́ⁿza‘,,,,"my elder brother (later -zaⁿ)",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,8,1,,,ni‘cī́maⁿ,,,,"my younger brother",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,9,1,,,ni‘cī́maⁿ,,,,"my younger sister",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,10,1,,,nimī́‘sa‘,,,,"my older sister (apparently nothing like Fox nete‘kwamᵃ‘)",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,12,1,,,nṓ‘sa‘,,,,"my paternal uncle",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,13,1,,,níñgya‘,,,,"my paternal aunt",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,14,1,,,níñgya‘,,,,"my maternal aunt",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,15,1,,,?,,,,"my maternal uncle",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,16,1,,,nṓ‘kṓma‘,,,,"my grandmother",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
104,17,1,,,nimä́cōmaⁿ,,,,"my grandfather",,,,,.mp3,,,.mp4,,,michelson01_04.jpg,,,,,,,,,,
105,2,1,,,no‘sämáⁿ,,,,"my grandchild",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,3,1,,,nilímwa‘,,,,"my brother-in-law (female speaker)",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,4,1,,,nilímwa‘,,,,"my sister-in-law (male speaker)",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,5,1,,,ni‘tāwá‘,,,,"my brother-in-law (male speaker)",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,6,1,,,nᴀ‘Áñgᴀna‘,,,,"my son-in-law",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,7,1,,,nᴀ‘ᴀñgᴀna‘ní‘kwiya‘,,,,"my daughter-in-law",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,8,1,,,?,,,,"my father-in-law",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,9,1,,,?,,,,"my mother-in-law",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,10,1,,,pāpī́ñdjiñgaⁿ,,,,"he fell down",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,11,1,,,nōndā‘ku‘cingaⁿ,,,,"I heard him fall",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,12,1,,,nowälo‘,,,,"walk ahead",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,13,1,,,nōⁿdyu‘sälṓ‘,,,,"walk out",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,14,1,,,‘ätcipúñgwiya‘,,,,"snaping turtle",,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,15,1,,,‘ᴀ‘sä́nōⁿ,,,,stone,,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,15,2,,,‘ᴀ‘sänōⁿkí,,,,stone,,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,16,1,,,‘ᴀ‘säní,,,,stone,,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,17,1,,,kāwu‘sänṓⁿ,,,,sandstone,,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
105,18,1,,,ci‘kī́wi‘,,,,earth,,,,,.mp3,,,.mp4,,,michelson01_05.jpg,,,,,,,,,,
106,2,1,,,ma‘kwá‘,,,,bear,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,3,1,,,ma‘kū́nzaⁿ,,,,"little bear",,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,4,1,,,"nᴀlauwᴀ‘ki [ck: not sure]",,,,"wild cat",,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,5,1,,,pīⁿžī́wa‘,,,,"wild cat",,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,5,2,,,pīⁿjī́wa‘,,,,"wild cat [ck: see line 1 note: French j = z in azure = ž]",,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,6,1,,,sīpīwī́,,,,river,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,7,1,,,sīpīwaᵋ‘ayᵋ,,,,rivers,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,8,1,,,cikā́kwa‘,,,,skunk,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,9,1,,,"cikā́kwaki (not wholly right)",,,,skunks,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,10,1,,,tṓndwa‘,,,,"bullfrog ([ck: can't read] – aⁿ. examine)",,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,11,1,,,tṓndwakiⁿ,,,,bullfrog,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,12,1,,,"cī‘cīpᵃ‘ [ck: not sure, maybe cī‘cīpa‘]",,,,duck,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,13,1,,,cī‘cīpakī́,,,,ducks,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,14,1,,,(niñ)gōtī́,,,,one,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,15,1,,,"nīⁿjwí‘ [ck: could be ..é‘]",,,,2,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,16,1,,,"ni‘swí‘ [ck: could be ..é‘]",,,,3,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,17,1,,,"nī́wī [ck: could be ..ē]",,,,4,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,18,1,,,"yālānwí‘ [ck: could be ..é‘] (-lā́- late)",,,,5,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
106,19,1,,,"kākātswí‘ [ck: could be ..é‘]",,,,6,,,,,.mp3,,,.mp4,,,michelson01_06.jpg,,,,,,,,,,
107,1,1,,,swa‘tätswí,,,,7,,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,2,1,,,palā́ni,,,,8,,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,3,1,,,gōtīmina??‘kī,,,,"9 (nine fingers)",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,4,1,,,"mᴀtā́teswé‘ [ck: not sure about that first e]",,,,10,,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,5,1,,,nī́la,,,,I,,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,6,1,,,kī́la,,,,thou,,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,7,1,,,wī́la,,,,"he, she",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,8,1,,,nī́lōnaⁿ,,,,"we exclusive",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,9,1,,,kī́lōnaⁿ,,,,"we incl.",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,10,1,,,kī́lwa‘,,,,"you pl.",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,11,1,,,wī́lwa‘,,,,"they an.",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,12,1,,,nindä́‘i,,,,"my heart",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,13,1,,,"nindṓniⁿ (clearly -iⁿ)",,,,"my mouth",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,14,1,,,mīliyā́ñgi,,,,"you pl. gave us (excl.)",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,16,1,,,mīlāka,,,,"I gave him",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,17,1,,,nimī́lā‘,,,,"I gave him",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
107,17,2,,,nemīnāwᵃ‘,,,,"I gave him",,,,,.mp3,,,.mp4,,,michelson01_07.jpg,,,,,,,,,,
108,2,1,,,mīlāta‘,,,,"he gave him",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,3,1,,,ātciki,,,,"they gave him",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,4,1,,,mīläwᴀkī́,,,,"they gave him",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,5,1,,,mīläwá‘,,,,"he gave him",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,6,1,,,kimīlikwá‘,,,,"he gave thee",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,7,1,,,kimīlikowá‘,,,,"he gave you pl.",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,8,1,,,kimīlikōkī́,,,,"they gave you ?? [ck: can't read] s.",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,9,1,,,kimīlikowakī́,,,,"they gave you pl.",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,10,1,,,nibᴀkᴀmáⁿ,,,,"I struck him",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,11,1,,,nibᴀkᴀmakī́,,,,"I struck them",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,12,1,,,kipᴀkᴀmíⁿ,,,,"thou struck me",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,13,1,,,kipᴀkᴀmímwaⁿ,,,,"ye struck me",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,14,1,,,päkamitciki,,,,"they who struck me",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,15,1,,,päkamiyᴀmindjiki,,,,"they who struck us",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,16,1,,,nimälwälímaⁿ,,,,"I think well of him",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
108,17,1,,,kimälwälimilé,,,,"I think well of thee",,,,,.mp3,,,.mp4,,,michelson01_08.jpg,,,,,,,,,,
109,2,1,,,hilíndji,iilinci,"they are told, called",,"he was/they were told",iilinci,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,5,1,,,wendámᴀwâka‘,weentamawaka,"I tell him about it",,"I informed him, her (participial really: hence vowel change)",,,weentamawaki,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,benefactive,"wiintamaw- | Tell it to him, instruct him | v.tran.an | 
wiint- | tell, name | initial",,,,,
109,6,1,,,niwindᴀmawấ,,,,"I informed him, her",,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,7,1,,,pyāté,,,,"if he comes",,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,8,1,,,pyāwāté,,,,"if they come",,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,9,1,,,pyā‘kidtcé,,,,"let him come (= Fox pot subj.)",,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,10,1,,,pyādtcé,,,,"let him come (= Fox pyā́dtcé)",,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,11,1,,,pyā‘kāníⁿ,,,,"you must have come (Fox pot. sub.)",,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,12,1,,,nimbī́la‘,,,,"I brought him",,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,13,1,,,pīläwáⁿ,,,,"he brought him",,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,14,1,,,pī́läwa‘,,,,chicken,,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,15,1,,,kutcimí,,,,"ask him",,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
109,17,1,,,tᴀ‘cipíwa‘,,,,"he is coming this way (last said to be better by Finley)([is real Peoria. T.M.])",,,,,.mp3,,,.mp4,,,michelson01_09.jpg,,,,,,,,,,
110,2,1,,,niñgīji‘tṓ‘,,,,"I made it",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,3,1,,,kä‘ci‘tṓka‘,,,,"he made it (participial)",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,4,1,,,kī‘cí‘towa‘,,,,"he made it",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,5,1,,," ‘īlịkútcⁱ‘",,,,"he was told",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,6,1,,," ‘ịlịkútcⁱ‘",,,,"(gy [ck: or qy?])",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,7,1,,,pyāwātcī́‘saᵋ,,,,"they had come, but didn't know it",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,9,1,,,pyātcī́‘saᵋ,,,,"he, she etc. [had come, but didn't know it]",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,10,1,,,pyā‘to̅kā́‘,,,,"he brought it",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,11,1,,,pyā‘tāwḗ,,,,"let's come",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,12,1,,,nime‘to‘sänimakí,nimehtohseenimaki,"my people",,"my people",,,nimehtohseenimaki,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,"mehtohseeni- | Human, Person | n.an | ",,,,,
110,14,1,,,me‘to‘sänyáki,,,,peoples,,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,15,1,,,me‘to‘sä́nya‘,,,,people,,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,16,1,,,me‘tegwā́‘kyuñgi,,,,"in a forest",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,17,1,,,"me‘tegwā‘k‘uñgi [ck: not sure]",,,,,,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
110,18,1,,,ci‘kúñgi,,,,"on the ground",,,,,.mp3,,,.mp4,,,michelson01_10.jpg,,,,,,,,,,
111,1,1,,,"kyäta kapakī‘sita‘ cīkā́nyaⁿ [ck: unclear]",,,,"stripped [?] bats",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,3,1,,,pemīkapowátci,,,,"they stood in a row",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,4,1,,,"pemiko‘sítcikⁱ‘",,,,"travelling in a row",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,5,1,,,waiyukᴀpútciwátci,,,,"they stood in a circle",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,6,1,,,waiyo‘kíkaputciwátci,,,,"they stood in a circle (last better says Finley)",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,8,1,,,pemo‘säwakí,,,,"they walked by",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,9,1,,," ‘alemo‘säwakí",,,,"they walked yonder",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,10,1,,," ‘alemṓ‘säta‘",,,,"he walked yonder (really participial)",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,11,1,,," ‘alemo‘säwá‘",,,,"he walked yonder (really participial)",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,12,1,,,pémsāta‘,,,,"he went by through the air sideways",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,13,1,,,álemí‘sāta‘,,,,"he ran yonder",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
111,14,1,,,pemï‘säwá‘,,,,"he went by through the air sideways. (tried pémsāta‘ again with same result)",,,,,.mp3,,,.mp4,,,michelson01_11.jpg,,,,,,,,,,
112,1,1,,," ‘a‘kī́ (almost ‘axkī́)",,,,field,,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,2,1,,,‘a‘kyä́ñgi,,,,"on the field",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,3,1,,,‘a‘kׄ˙ä́ñgi,,,,,,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,5,1,,,ma‘kׄatämᴀ́ñgwa‘,,,,"Black Loon (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,6,1,,,wäpi–,,,,"White Loon (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,7,1,,,katákimᴀñgwa‘,,,,"Spotted Loon (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,8,1,,,kino̅ⁿjá‘,,,,"Great Fish (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,9,1,,,wal‘siyá‘,,,,"Bull Head (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,10,1,,,sīkā́mya(ⁿ),,,,"Gar Fish (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,11,1,,,"-ya‘, -yaⁿ",,,,"Gar Fish (clan name) (rhet.)",,,,,.mp3,,,.mp4,,,michelson02_68.jpg,,,,,,,,,,
112,12,1,,,pᴀpᴀkᴀ́ndiya‘,,,,"Sun-Fish (Perch) (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,13,1,,,kī‘kunä‘sá‘,,,,"Fish (clan name) (should be first on list)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,14,1,,,myālā́mekwa‘,,,,"Catfish (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,16,1,,,cīkā́nyaⁿ,,,,"Bass (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,17,1,,,wâpicīkā́nyaⁿ,,,,"White Bass (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
112,18,1,,,ma‘kā́täcīkā́nyaⁿ,,"black bass",,"Black Bass (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,fishing,,,,,,,
112,19,1,,,kyätākisī́ta‘cīkā́nyaⁿ,,,,"Spotted Bass (clan name)",,,,,.mp3,,,.mp4,,,michelson01_12.jpg,,,,,,,,,,
113,2,1,,,manetóᵋᵃ‘,,,,Peoria,,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,2,2,,,manetowáⁿ,,,,Peoria,,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,3,1,,,"o̅‘o̅‘wé! [ck: not quite right]",,,,"female exclamation",,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,4,1,,,tapimāwé,,,,"female exclamation",,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,5,1,,,matáᵋsimwaⁿ,,,,"a cuss word. dirty, nasty mare female of some kind",,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,6,1,,,pyā‘kitcä́ⁿ,,,,"he must have come",,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,7,1,,,pyāwā‘kitcä́ⁿ,,,,"they must have come",,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,8,1,,," ‘īnīyo̅wāᵋtciᵋ",,,,,,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,9,1,,,kiyoᵋcaⁿ,,,,"old man",,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,10,1,,,niᵋⁱlaⁿ,,,,I,,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,11,1,,,kī́lᵋswaⁿ,,,,sun,,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,12,1,,,waⁿ‘áⁿ,,,,here,,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,13,1,,,likuⁿᵋuⁿdji,,,,"a little further off",,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,14,1,,,"likundjí (higher key)",,,,"a little further off (different accent)",,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,15,1,,,"kwī́wⁱ‘saⁿ (slow)",,,,boy,,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
113,16,1,,,"kwī́yo‘sáᵋ (fast)",,,,,,,,,.mp3,,,.mp4,,,michelson01_13.jpg,,,,,,,,,,
123,1,1,,,"niñgīminibā‘kiló [ck: not sure]",,,,"I secretly found it",,,,,.mp3,,,.mp4,,,michelson01_23.jpg,,,,,,,,,,
123,3,1,,,"niñgīminileya [ck: not sure]",,,,,,,,,.mp3,,,.mp4,,,michelson01_23.jpg,,,,,,,,,,
123,4,1,,,"niñgīmi‘aⁿ [ck: beginning of line says pī́wa‘; I'm not sure it's related]",,,,"I surprised him",,,,,.mp3,,,.mp4,,,michelson01_23.jpg,,,,,,,,,,
123,5,1,,,"niñgīmimaⁿ [ck: beginning of line says pyātci‘; I'm not sure it's related]",,,,"I whispered to him",,,,,.mp3,,,.mp4,,,michelson01_23.jpg,,,,,,,,,,
123,7,1,,,niñgī́minaⁿ,,,,"I secretly touched her, him",,,,,.mp3,,,.mp4,,,michelson01_23.jpg,,,,,,,,,,
123,9,1,,,kīmiⁿ,,,,"secretly, quietly",,,,,.mp3,,,.mp4,,,michelson01_23.jpg,,,,,,,,,,
209,3,1,Story,"Raccoon and Crawfish","‘ä‘sī́pᴀnaⁿ ‘ī́‘sa‘ pembalī́tciⁿ tcíkā́‘kwe‘ sī́pyuñgi‘","Eehsipana ihsa peempaalici ciikaahkwe siipionki.","Raccoon was traveling along near a river.","raccoon | new info | he walks along | near | river (loc.)","Raccoon | was travelling along | near | the river",,,"Eehsipana ihsa peempaalici ciikaahkwe siipionki.",,.mp3,,,.mp4,,,michelson02_09.jpg,"George Finley",,,,,,,,,
